10.5500001907,7.6599998474,0,0,0,-0.1494381279,0.988771081,0
11.6000003815,5.3200001717,0,0,0,-0.841471076,0.5403023362,0
10.2299995422,4.5399999619,0,0,0,0.9757233858,0.2190066874,0
10.9300003052,4.2600002289,0,0,0,0.564642489,0.8253356218,0
12.0600004196,6.9099998474,0,0,0,0.5438348055,0.8391923308,0
12.4600000381,8.9399995804,0,0,0,0.6816387773,0.7316888571,1
9.9600000382,7.7100000382,0,0,0,0.9854497314,0.1699671447,0
